Date,Time ,X,Y,Z
2023-02-25 18:38:52.946,"Time: 71 ms, ",15.67,-99.87,-15.7
2023-02-25 18:38:53.017,"Time: 70 ms, ",15.36,-99.33,-12.29
2023-02-25 18:38:53.088,"Time: 71 ms, ",15.53,-100.87,-15.3
2023-02-25 18:38:53.158,"Time: 71 ms, ",16.99,-102.23,-11.74
2023-02-25 18:38:53.229,"Time: 70 ms, ",16.6,-98.41,-13.92
2023-02-25 18:38:53.300,"Time: 71 ms, ",16.54,-100.61,-14.09
2023-02-25 18:38:53.370,"Time: 71 ms, ",16.88,-100.78,-17.35
2023-02-25 18:38:53.441,"Time: 70 ms, ",15.39,-101.77,-10.77
2023-02-25 18:38:53.512,"Time: 71 ms, ",14.28,-97.33,-16.25
2023-02-25 18:38:53.582,"Time: 71 ms, ",15.14,-99.39,-13.44
2023-02-25 18:38:53.653,"Time: 70 ms, ",17.43,-99.21,-12.12
2023-02-25 18:38:53.724,"Time: 71 ms, ",15.1,-104.54,-13.4
2023-02-25 18:38:53.794,"Time: 71 ms, ",17.33,-100.5,-15.39
2023-02-25 18:38:53.865,"Time: 70 ms, ",15.53,-98.72,-12.7
2023-02-25 18:38:53.936,"Time: 71 ms, ",16.53,-99.55,-14.04
2023-02-25 18:38:54.006,"Time: 71 ms, ",16.93,-100.15,-12.43
2023-02-25 18:38:54.077,"Time: 70 ms, ",16.21,-99.74,-15.27
2023-02-25 18:38:54.148,"Time: 71 ms, ",16.31,-99.02,-13.46
2023-02-25 18:38:54.218,"Time: 71 ms, ",16.67,-100.06,-15.88
2023-02-25 18:38:54.289,"Time: 70 ms, ",15.33,-101.01,-16.65
2023-02-25 18:38:54.360,"Time: 71 ms, ",15.15,-103.6,-13.76
2023-02-25 18:38:54.430,"Time: 71 ms, ",17.44,-99.67,-14.01
2023-02-25 18:38:54.501,"Time: 70 ms, ",16.94,-98.78,-16.02
2023-02-25 18:38:54.572,"Time: 71 ms, ",16.58,-100.34,-13.07
2023-02-25 18:38:54.642,"Time: 71 ms, ",16.7,-100.42,-13.75
2023-02-25 18:38:54.713,"Time: 70 ms, ",14.93,-102.29,-14.89
2023-02-25 18:38:54.784,"Time: 71 ms, ",18.33,-101.04,-14.09
2023-02-25 18:38:54.854,"Time: 71 ms, ",15.58,-100.95,-14.72
2023-02-25 18:38:54.925,"Time: 71 ms, ",16.55,-100.21,-12.27
2023-02-25 18:38:54.996,"Time: 70 ms, ",15.28,-101.2,-13.76
2023-02-25 18:38:55.066,"Time: 71 ms, ",15.84,-100.73,-16.5
2023-02-25 18:38:55.137,"Time: 71 ms, ",16.42,-96.8,-14.55
2023-02-25 18:38:55.208,"Time: 70 ms, ",17.53,-104.11,-9.17
2023-02-25 18:38:55.279,"Time: 71 ms, ",14.98,-100.74,-20.95
2023-02-25 18:38:55.349,"Time: 71 ms, ",15.83,-101.04,-12.93
2023-02-25 18:38:55.420,"Time: 70 ms, ",16.33,-100.05,-12.54
2023-02-25 18:38:55.490,"Time: 71 ms, ",16.15,-101.45,-18.55
2023-02-25 18:38:55.561,"Time: 71 ms, ",18.65,-98.72,-10.72
2023-02-25 18:38:55.632,"Time: 70 ms, ",18.81,-98.56,-17.42
2023-02-25 18:38:55.702,"Time: 71 ms, ",17.09,-99.43,-16.27
2023-02-25 18:38:55.773,"Time: 71 ms, ",15.39,-105.05,-11.41
2023-02-25 18:38:55.844,"Time: 70 ms, ",15.65,-99.05,-17.85
2023-02-25 18:38:55.915,"Time: 71 ms, ",18.87,-96.87,-10.23
2023-02-25 18:38:55.985,"Time: 71 ms, ",14.89,-101.77,-15.64
2023-02-25 18:38:56.056,"Time: 70 ms, ",16.41,-100.81,-15.5
2023-02-25 18:38:56.126,"Time: 71 ms, ",16.21,-102.69,-11.17
2023-02-25 18:38:56.197,"Time: 71 ms, ",15.99,-99.07,-19.1
2023-02-25 18:38:56.268,"Time: 70 ms, ",17.76,-98.79,-12.24
2023-02-25 18:38:56.338,"Time: 71 ms, ",15.43,-100.55,-11.88
2023-02-25 18:38:56.409,"Time: 71 ms, ",17.26,-100.65,-16.61
2023-02-25 18:38:56.480,"Time: 70 ms, ",17.07,-98.38,-13.15
2023-02-25 18:38:56.550,"Time: 71 ms, ",15.73,-103.98,-13.54
2023-02-25 18:38:56.621,"Time: 71 ms, ",16.91,-97.9,-14.45
2023-02-25 18:38:56.692,"Time: 70 ms, ",17,-102.95,-12.41
2023-02-25 18:38:56.762,"Time: 71 ms, ",14.83,-99.1,-19.24
2023-02-25 18:38:56.833,"Time: 71 ms, ",16.44,-101.57,-15.09
2023-02-25 18:38:56.904,"Time: 70 ms, ",17.74,-97.13,-7.67
2023-02-25 18:38:56.974,"Time: 71 ms, ",15.76,-104.8,-16.21
2023-02-25 18:38:57.045,"Time: 71 ms, ",13.55,-103.65,-20.03
2023-02-25 18:38:57.116,"Time: 70 ms, ",17.05,-104.5,-5.52
2023-02-25 18:38:57.186,"Time: 71 ms, ",16.27,-100.13,-17.65
2023-02-25 18:38:57.257,"Time: 71 ms, ",17.38,-100.13,-18.9
2023-02-25 18:38:57.328,"Time: 70 ms, ",17.24,-97.97,-7.86
2023-02-25 18:38:57.398,"Time: 71 ms, ",15.59,-101.28,-14.66
2023-02-25 18:38:57.469,"Time: 71 ms, ",15.36,-96.47,-19.96
2023-02-25 18:38:57.540,"Time: 70 ms, ",18.48,-97.63,-7.09
2023-02-25 18:38:57.611,"Time: 71 ms, ",16.39,-100.77,-7.6
2023-02-25 18:38:57.681,"Time: 71 ms, ",12.95,-98.72,-24.57
2023-02-25 18:38:57.752,"Time: 70 ms, ",24.12,-99.08,-1.65
2023-02-25 18:38:57.823,"Time: 71 ms, ",14.29,-100.79,-15.71
2023-02-25 18:38:57.893,"Time: 71 ms, ",17.33,-101.23,-14.77
2023-02-25 18:38:57.964,"Time: 70 ms, ",17.31,-98.93,-8.89
2023-02-25 18:38:58.035,"Time: 71 ms, ",16.65,-98.79,-15.98
2023-02-25 18:38:58.105,"Time: 71 ms, ",15.19,-101.57,-15.05
2023-02-25 18:38:58.176,"Time: 71 ms, ",19.75,-98.61,-17.33
2023-02-25 18:38:58.247,"Time: 70 ms, ",17.75,-98.03,-10.25
2023-02-25 18:38:58.317,"Time: 71 ms, ",16.02,-95.73,-17.44
2023-02-25 18:38:58.388,"Time: 71 ms, ",17.46,-102.86,-13.9
2023-02-25 18:38:58.459,"Time: 70 ms, ",18.18,-101.33,-13.79
2023-02-25 18:38:58.530,"Time: 71 ms, ",15.7,-98.19,-17.94
2023-02-25 18:38:58.600,"Time: 71 ms, ",13.94,-104.39,-13.71
2023-02-25 18:38:58.671,"Time: 71 ms, ",16.47,-102.14,-11.82
2023-02-25 18:38:58.742,"Time: 70 ms, ",17.9,-99.63,-11.06
2023-02-25 18:38:58.812,"Time: 71 ms, ",15.17,-103.8,-21.75
2023-02-25 18:38:58.883,"Time: 71 ms, ",17.52,-97.27,-9.91
2023-02-25 18:38:58.954,"Time: 71 ms, ",18.84,-99.71,-6.77
2023-02-25 18:38:59.025,"Time: 70 ms, ",13.53,-100.7,-24.52
2023-02-25 18:38:59.095,"Time: 71 ms, ",16.49,-100.63,-9.12
2023-02-25 18:38:59.166,"Time: 71 ms, ",17.92,-100.38,-14.14
2023-02-25 18:38:59.237,"Time: 70 ms, ",16.26,-98.21,-23.54
2023-02-25 18:38:59.308,"Time: 71 ms, ",20.9,-105.54,-1.07
2023-02-25 18:38:59.378,"Time: 71 ms, ",16.75,-97.81,-10.02
2023-02-25 18:38:59.449,"Time: 71 ms, ",15.53,-102.65,-8.07
2023-02-25 18:38:59.520,"Time: 70 ms, ",15.91,-94.79,-15.45
2023-02-25 18:38:59.590,"Time: 71 ms, ",14.76,-100.67,-12.19
2023-02-25 18:38:59.661,"Time: 71 ms, ",17.13,-99.5,-12.51
2023-02-25 18:38:59.732,"Time: 71 ms, ",17.03,-100.31,-21.45
2023-02-25 18:38:59.803,"Time: 70 ms, ",17.38,-101.09,-11.4
2023-02-25 18:38:59.873,"Time: 71 ms, ",19.67,-97,-18.43
2023-02-25 18:38:59.944,"Time: 71 ms, ",17.93,-99.48,-15.1
2023-02-25 18:39:00.015,"Time: 70 ms, ",15.78,-99.22,-16.61
2023-02-25 18:39:00.085,"Time: 71 ms, ",13.77,-100.15,-12.45
2023-02-25 18:39:00.156,"Time: 71 ms, ",15.44,-102.06,-12.74
2023-02-25 18:39:00.227,"Time: 71 ms, ",15.31,-101.07,-14.98
2023-02-25 18:39:00.298,"Time: 70 ms, ",16.85,-100.4,-13.07
2023-02-25 18:39:00.368,"Time: 71 ms, ",17.15,-98.83,-6.19
2023-02-25 18:39:00.439,"Time: 71 ms, ",12.92,-103.81,-23.65
2023-02-25 18:39:00.510,"Time: 70 ms, ",16.78,-96.29,-4.31
2023-02-25 18:39:00.580,"Time: 71 ms, ",14.77,-99.21,-14.78
2023-02-25 18:39:00.651,"Time: 71 ms, ",16.91,-99.57,-19.52
2023-02-25 18:39:00.722,"Time: 71 ms, ",17.64,-95.51,-9.96
2023-02-25 18:39:00.793,"Time: 70 ms, ",16,-99.83,-15.58
2023-02-25 18:39:00.863,"Time: 71 ms, ",17.4,-98,-13.22
2023-02-25 18:39:00.934,"Time: 71 ms, ",15.81,-103.03,-13.9
2023-02-25 18:39:01.005,"Time: 71 ms, ",17.24,-102.26,-19.15
2023-02-25 18:39:01.075,"Time: 70 ms, ",17.6,-100.11,-8.02
2023-02-25 18:39:01.146,"Time: 71 ms, ",16.28,-98.23,-24.12
2023-02-25 18:39:01.217,"Time: 71 ms, ",17.87,-97.39,-9.94
2023-02-25 18:39:01.288,"Time: 71 ms, ",13.78,-99.85,-16.48
2023-02-25 18:39:01.358,"Time: 70 ms, ",16.25,-101.1,-19.13
2023-02-25 18:39:01.429,"Time: 71 ms, ",18.42,-100.79,-9.91
2023-02-25 18:39:01.500,"Time: 71 ms, ",18.37,-99.5,-10.49
2023-02-25 18:39:01.571,"Time: 70 ms, ",15.16,-97.41,-19.43
2023-02-25 18:39:01.641,"Time: 71 ms, ",19.43,-105.49,-8.94
2023-02-25 18:39:01.712,"Time: 71 ms, ",16.26,-97.29,-15.56
2023-02-25 18:39:01.783,"Time: 71 ms, ",18.27,-100.45,-16.66
2023-02-25 18:39:01.854,"Time: 70 ms, ",15.41,-100.13,-10.74
2023-02-25 18:39:01.924,"Time: 71 ms, ",16.02,-104.28,-12.92
2023-02-25 18:39:01.995,"Time: 71 ms, ",16.06,-103.78,-17.38
2023-02-25 18:39:02.066,"Time: 71 ms, ",15.47,-100.33,-13.21
2023-02-25 18:39:02.136,"Time: 70 ms, ",17.81,-101.72,-8.85
2023-02-25 18:39:02.207,"Time: 71 ms, ",12.87,-103.94,-16.67
2023-02-25 18:39:02.278,"Time: 71 ms, ",18.73,-95.62,-7.69
2023-02-25 18:39:02.349,"Time: 70 ms, ",17.15,-98.66,-12.68
2023-02-25 18:39:02.419,"Time: 71 ms, ",14.95,-101.27,-21.77
2023-02-25 18:39:02.490,"Time: 71 ms, ",18.08,-99.65,-8.2
2023-02-25 18:39:02.561,"Time: 71 ms, ",16.1,-99.62,-15.21
2023-02-25 18:39:02.631,"Time: 70 ms, ",16.13,-97.56,-14.5
2023-02-25 18:39:02.702,"Time: 71 ms, ",15.44,-104.81,-5.24
2023-02-25 18:39:02.773,"Time: 71 ms, ",16.54,-97.72,-21.5
2023-02-25 18:39:02.844,"Time: 70 ms, ",17.76,-96.52,-11.61
2023-02-25 18:39:02.914,"Time: 71 ms, ",15.61,-103.09,-15.73
2023-02-25 18:39:02.985,"Time: 71 ms, ",14.75,-102.83,-12.98
2023-02-25 18:39:03.056,"Time: 71 ms, ",17.29,-102.08,-5.29
2023-02-25 18:39:03.126,"Time: 70 ms, ",16.11,-95.73,-22.06
2023-02-25 18:39:03.197,"Time: 71 ms, ",15.58,-96.72,-18.48
2023-02-25 18:39:03.268,"Time: 71 ms, ",17.77,-97.99,-5.68
2023-02-25 18:39:03.339,"Time: 70 ms, ",14.37,-99.37,-18.6
2023-02-25 18:39:03.409,"Time: 71 ms, ",18.46,-100.56,-6.74
2023-02-25 18:39:03.480,"Time: 71 ms, ",15.78,-97.23,-22.36
2023-02-25 18:39:03.551,"Time: 71 ms, ",16.31,-101.18,-14.48
2023-02-25 18:39:03.621,"Time: 70 ms, ",18.21,-98.47,-8.63
2023-02-25 18:39:03.692,"Time: 71 ms, ",14.78,-101.75,-19.12
2023-02-25 18:39:03.763,"Time: 71 ms, ",16.09,-101.03,-10.78
2023-02-25 18:39:03.834,"Time: 70 ms, ",17.53,-101.37,-14.75
2023-02-25 18:39:03.904,"Time: 71 ms, ",14.38,-99.79,-17.52
2023-02-25 18:39:03.975,"Time: 71 ms, ",16.82,-101.15,-14.11
2023-02-25 18:39:04.046,"Time: 71 ms, ",13.66,-100.83,-12.23
2023-02-25 18:39:04.116,"Time: 70 ms, ",16.59,-101.83,-15.15
2023-02-25 18:39:04.187,"Time: 71 ms, ",16.13,-100.84,-12.46
2023-02-25 18:39:04.258,"Time: 71 ms, ",15.95,-95.61,-17.66
2023-02-25 18:39:04.329,"Time: 71 ms, ",16.69,-96.29,-8.81
2023-02-25 18:39:04.399,"Time: 70 ms, ",11.29,-100.83,-25.37
2023-02-25 18:39:04.470,"Time: 71 ms, ",17.8,-100.09,-17.7
2023-02-25 18:39:04.541,"Time: 71 ms, ",18.87,-103.26,3.48
2023-02-25 18:39:04.612,"Time: 71 ms, ",13.9,-100.45,-27.06
2023-02-25 18:39:04.682,"Time: 70 ms, ",15.56,-103.72,-18.91
2023-02-25 18:39:04.753,"Time: 71 ms, ",16.81,-99.06,-8.28
2023-02-25 18:39:04.824,"Time: 71 ms, ",14.72,-102.54,-18.32
2023-02-25 18:39:04.894,"Time: 70 ms, ",16.49,-98.97,-10.77
2023-02-25 18:39:04.965,"Time: 71 ms, ",16.32,-102.14,-20.78
2023-02-25 18:39:05.036,"Time: 71 ms, ",17.92,-102.15,-11.29
2023-02-25 18:39:05.107,"Time: 71 ms, ",16.85,-97.78,-8.2
2023-02-25 18:39:05.177,"Time: 70 ms, ",15.63,-96.04,-21.2
2023-02-25 18:39:05.248,"Time: 71 ms, ",18.29,-101.89,-2.12
2023-02-25 18:39:05.319,"Time: 71 ms, ",15.99,-98.84,-19.56
2023-02-25 18:39:05.390,"Time: 71 ms, ",19.15,-100.26,-18.62
2023-02-25 18:39:05.460,"Time: 70 ms, ",18.15,-101.71,-1.23
2023-02-25 18:39:05.531,"Time: 71 ms, ",15.27,-98.36,-22.2
2023-02-25 18:39:05.602,"Time: 71 ms, ",17.64,-100.79,-3.58
2023-02-25 18:39:05.672,"Time: 70 ms, ",14.05,-99.33,-23.38
2023-02-25 18:39:05.743,"Time: 71 ms, ",19.32,-99.45,-5.19
2023-02-25 18:39:05.814,"Time: 71 ms, ",18.02,-98.58,-10.3
2023-02-25 18:39:05.885,"Time: 71 ms, ",15.26,-99.28,-19.54
2023-02-25 18:39:05.955,"Time: 70 ms, ",16.66,-100.95,-12.93
2023-02-25 18:39:06.026,"Time: 71 ms, ",17.16,-99.24,-13.54
2023-02-25 18:39:06.097,"Time: 71 ms, ",17.08,-96.63,-15.41
2023-02-25 18:39:06.167,"Time: 71 ms, ",15.54,-99.72,-13.01
2023-02-25 18:39:06.238,"Time: 70 ms, ",16.39,-101.26,-14.87
2023-02-25 18:39:06.309,"Time: 71 ms, ",17.8,-98.34,-10.36
2023-02-25 18:39:06.380,"Time: 71 ms, ",14.62,-100.71,-23.91
2023-02-25 18:39:06.451,"Time: 70 ms, ",16.74,-102.91,-2.26
2023-02-25 18:39:06.521,"Time: 71 ms, ",16.46,-102.27,-10.45
2023-02-25 18:39:06.592,"Time: 71 ms, ",15.86,-97.22,-21.74
2023-02-25 18:39:06.663,"Time: 71 ms, ",15.41,-101.59,-11.08
2023-02-25 18:39:06.733,"Time: 70 ms, ",15.86,-100.62,-15.97
2023-02-25 18:39:06.804,"Time: 71 ms, ",15.08,-102.69,-14.23
2023-02-25 18:39:06.875,"Time: 71 ms, ",19.68,-100.37,-3.41
2023-02-25 18:39:06.946,"Time: 71 ms, ",14.89,-100.22,-24.6
2023-02-25 18:39:07.016,"Time: 70 ms, ",15.34,-101.05,-18.38
2023-02-25 18:39:07.087,"Time: 71 ms, ",16.89,-99.71,-3.75
2023-02-25 18:39:07.158,"Time: 71 ms, ",13.42,-101.99,-24.73
2023-02-25 18:39:07.228,"Time: 70 ms, ",17.1,-100.4,-5.92
2023-02-25 18:39:07.299,"Time: 71 ms, ",14.48,-97.88,-17.87
2023-02-25 18:39:07.370,"Time: 71 ms, ",16.7,-101.59,-17.24
2023-02-25 18:39:07.441,"Time: 71 ms, ",16.02,-101.61,-13.39
2023-02-25 18:39:07.511,"Time: 70 ms, ",17.26,-100.24,-12.89
2023-02-25 18:39:07.582,"Time: 71 ms, ",15.86,-100.39,-7.78
2023-02-25 18:39:07.653,"Time: 71 ms, ",14.18,-99.87,-17.55
2023-02-25 18:39:07.724,"Time: 71 ms, ",15.1,-101.81,-18.43
2023-02-25 18:39:07.794,"Time: 70 ms, ",20.23,-100.05,-6.35
2023-02-25 18:39:07.865,"Time: 71 ms, ",16.38,-98.61,-15.53
2023-02-25 18:39:07.936,"Time: 71 ms, ",13.27,-103.69,-26.17
2023-02-25 18:39:08.006,"Time: 70 ms, ",16.89,-101.53,-11.58
2023-02-25 18:39:08.077,"Time: 71 ms, ",17.1,-97.78,-9.07
2023-02-25 18:39:08.148,"Time: 71 ms, ",14.73,-102.38,-24.1
2023-02-25 18:39:08.219,"Time: 71 ms, ",17.4,-98.72,-4.09
2023-02-25 18:39:08.289,"Time: 70 ms, ",20.29,-97.58,-7.75
2023-02-25 18:39:08.360,"Time: 71 ms, ",13.35,-100.7,-22.95
2023-02-25 18:39:08.431,"Time: 71 ms, ",16.16,-99.69,-8.18
2023-02-25 18:39:08.502,"Time: 71 ms, ",17.38,-98.85,-13.77
2023-02-25 18:39:08.572,"Time: 70 ms, ",16.13,-97.63,-21.57
2023-02-25 18:39:08.643,"Time: 71 ms, ",15.95,-97.97,-19.04
2023-02-25 18:39:08.714,"Time: 71 ms, ",16.96,-99.43,-9.86
2023-02-25 18:39:08.784,"Time: 70 ms, ",15.72,-98.74,-22.28
2023-02-25 18:39:08.855,"Time: 71 ms, ",15.15,-100.71,-11.43
2023-02-25 18:39:08.926,"Time: 71 ms, ",16.32,-103,-13.4
2023-02-25 18:39:08.997,"Time: 71 ms, ",15.42,-101.66,-9.95
2023-02-25 18:39:09.067,"Time: 70 ms, ",14.56,-97.92,-21.73
2023-02-25 18:39:09.138,"Time: 71 ms, ",18.02,-100.46,-14.1
2023-02-25 18:39:09.209,"Time: 71 ms, ",17.27,-102.32,-9.89
2023-02-25 18:39:09.280,"Time: 71 ms, ",15.32,-99.08,-18.84
2023-02-25 18:39:09.350,"Time: 70 ms, ",15.88,-102.83,-10.51
2023-02-25 18:39:09.421,"Time: 71 ms, ",15.22,-100.92,-17.09
2023-02-25 18:39:09.492,"Time: 71 ms, ",16.63,-97.92,-15.08
2023-02-25 18:39:09.562,"Time: 71 ms, ",17.22,-97.51,-11.13
2023-02-25 18:39:09.633,"Time: 70 ms, ",17.29,-97.47,-6.04
2023-02-25 18:39:09.704,"Time: 71 ms, ",15.64,-101.37,-17.61
2023-02-25 18:39:09.775,"Time: 71 ms, ",13.88,-100.63,-14.73
2023-02-25 18:39:09.845,"Time: 71 ms, ",16.85,-100.13,-11.27
2023-02-25 18:39:09.916,"Time: 70 ms, ",14.22,-105.11,-14.93
2023-02-25 18:39:09.987,"Time: 71 ms, ",16.94,-98.08,-13.6
2023-02-25 18:39:10.058,"Time: 71 ms, ",18.18,-102.94,-10.72
2023-02-25 18:39:10.128,"Time: 71 ms, ",18.21,-96.26,-20.94
2023-02-25 18:39:10.199,"Time: 70 ms, ",13.5,-101.71,-10.93
2023-02-25 18:39:10.270,"Time: 71 ms, ",16.64,-95.87,-15.89
2023-02-25 18:39:10.341,"Time: 71 ms, ",15.58,-100.57,-12.04
2023-02-25 18:39:10.411,"Time: 70 ms, ",15,-100.99,-14.06
2023-02-25 18:39:10.482,"Time: 71 ms, ",15.72,-101.34,-20.84
2023-02-25 18:39:10.553,"Time: 71 ms, ",21.2,-99.6,-7.17
2023-02-25 18:39:10.623,"Time: 71 ms, ",15.1,-101.23,-21.07
2023-02-25 18:39:10.694,"Time: 70 ms, ",14.01,-101.81,-12
2023-02-25 18:39:10.765,"Time: 71 ms, ",15.33,-98.38,-12.3
2023-02-25 18:39:10.836,"Time: 71 ms, ",16.3,-98.88,-20.98
2023-02-25 18:39:10.907,"Time: 71 ms, ",16.88,-100.5,-11.51
2023-02-25 18:39:10.977,"Time: 70 ms, ",18.24,-101.06,-10.69
2023-02-25 18:39:11.048,"Time: 71 ms, ",16.81,-100.54,-12.95
2023-02-25 18:39:11.119,"Time: 71 ms, ",16.48,-100.95,-14.88
2023-02-25 18:39:11.189,"Time: 71 ms, ",16.32,-96.23,-15.56
2023-02-25 18:39:11.260,"Time: 70 ms, ",14.73,-102.58,-15.93
2023-02-25 18:39:11.331,"Time: 71 ms, ",14.36,-101.76,-12.51
2023-02-25 18:39:11.402,"Time: 71 ms, ",18.43,-97.47,-5.08
2023-02-25 18:39:11.472,"Time: 71 ms, ",13.71,-102.01,-22.68
2023-02-25 18:39:11.543,"Time: 70 ms, ",16.93,-100.49,-17.11
2023-02-25 18:39:11.614,"Time: 71 ms, ",18.02,-97.3,-11.06
2023-02-25 18:39:11.685,"Time: 71 ms, ",17.13,-101.43,-7.3
2023-02-25 18:39:11.755,"Time: 71 ms, ",13.79,-97.17,-20.37
2023-02-25 18:39:11.826,"Time: 70 ms, ",16.83,-96.58,-7.91
2023-02-25 18:39:11.897,"Time: 71 ms, ",20.03,-101.75,-8.44
2023-02-25 18:39:11.967,"Time: 71 ms, ",14.11,-97.73,-25.72
2023-02-25 18:39:12.038,"Time: 71 ms, ",18.98,-101.04,-1.18
2023-02-25 18:39:12.109,"Time: 70 ms, ",15.03,-99.98,-14.77
2023-02-25 18:39:12.180,"Time: 71 ms, ",15,-104.48,-21.56
2023-02-25 18:39:12.250,"Time: 71 ms, ",14.39,-99.8,-8.73
2023-02-25 18:39:12.321,"Time: 71 ms, ",17.41,-100.1,-9.92
2023-02-25 18:39:12.392,"Time: 70 ms, ",13.9,-101.43,-26.07
2023-02-25 18:39:12.463,"Time: 71 ms, ",19.36,-97.96,-5.38
2023-02-25 18:39:12.534,"Time: 71 ms, ",17.02,-99.98,-15.8
2023-02-25 18:39:12.604,"Time: 71 ms, ",19.43,-100.11,-19.18
2023-02-25 18:39:12.675,"Time: 70 ms, ",14.82,-99.3,-14.88
2023-02-25 18:39:12.746,"Time: 71 ms, ",15.6,-102.36,-13.66
2023-02-25 18:39:12.817,"Time: 71 ms, ",16.64,-102.89,-14.25
2023-02-25 18:39:12.887,"Time: 71 ms, ",12.84,-105.18,-12
2023-02-25 18:39:12.958,"Time: 70 ms, ",16.49,-99.43,-17.93
2023-02-25 18:39:13.029,"Time: 71 ms, ",16.02,-98.47,-13.66
2023-02-25 18:39:13.099,"Time: 71 ms, ",17.36,-97.33,-22.34
2023-02-25 18:39:13.170,"Time: 71 ms, ",19.06,-98.47,-5.9
2023-02-25 18:39:13.241,"Time: 70 ms, ",14.51,-99.1,-18.32
2023-02-25 18:39:13.312,"Time: 71 ms, ",15.58,-98.52,-22.16
2023-02-25 18:39:13.382,"Time: 71 ms, ",14.78,-102.27,-20.14
2023-02-25 18:39:13.453,"Time: 70 ms, ",13.24,-103.74,-18.86
2023-02-25 18:39:13.524,"Time: 71 ms, ",16.56,-102.62,-11.71
2023-02-25 18:39:13.595,"Time: 71 ms, ",15.5,-103.04,-13.27
2023-02-25 18:39:13.665,"Time: 71 ms, ",15.32,-99.63,-17.46
2023-02-25 18:39:13.736,"Time: 70 ms, ",14.37,-100.95,-11.95
2023-02-25 18:39:13.807,"Time: 71 ms, ",19.9,-97.09,-6.99
2023-02-25 18:39:13.877,"Time: 71 ms, ",17.27,-98.89,-22.31
2023-02-25 18:39:13.948,"Time: 70 ms, ",17.19,-99.51,-18.14
2023-02-25 18:39:14.019,"Time: 71 ms, ",18.23,-99.66,-5.04
2023-02-25 18:39:14.089,"Time: 71 ms, ",17.6,-98.82,-22.46
2023-02-25 18:39:14.160,"Time: 71 ms, ",15.93,-100.7,-15.86
2023-02-25 18:39:14.231,"Time: 70 ms, ",18.09,-99.07,-3.91
2023-02-25 18:39:14.302,"Time: 71 ms, ",16.47,-101.27,-10.55
2023-02-25 18:39:14.372,"Time: 71 ms, ",14,-98.05,-24.69
2023-02-25 18:39:14.443,"Time: 71 ms, ",20.76,-102.34,5.74
2023-02-25 18:39:14.514,"Time: 70 ms, ",15.67,-101.39,-16.11
2023-02-25 18:39:14.585,"Time: 71 ms, ",14.64,-98.19,-19.04
2023-02-25 18:39:14.655,"Time: 71 ms, ",22.16,-104.14,6.35
2023-02-25 18:39:14.726,"Time: 70 ms, ",18.92,-102.03,-9.08
2023-02-25 18:39:14.797,"Time: 71 ms, ",13.06,-102.98,-31.42
2023-02-25 18:39:14.868,"Time: 71 ms, ",17.91,-99.74,-6.16
2023-02-25 18:39:14.938,"Time: 71 ms, ",16.64,-96.64,-12.44
2023-02-25 18:39:15.009,"Time: 70 ms, ",13.87,-102.1,-32.64
2023-02-25 18:39:15.079,"Time: 71 ms, ",17.96,-97.39,3.16
2023-02-25 18:39:15.150,"Time: 71 ms, ",15.39,-98.46,-13.78
2023-02-25 18:39:15.221,"Time: 71 ms, ",16.65,-101.07,-16.35
2023-02-25 18:39:15.292,"Time: 70 ms, ",17.43,-101.77,-8.53
2023-02-25 18:39:15.363,"Time: 71 ms, ",16.97,-98.16,-21.63
2023-02-25 18:39:15.433,"Time: 71 ms, ",20.78,-101.45,10.1
2023-02-25 18:39:15.504,"Time: 70 ms, ",16.52,-99.66,-15.88
2023-02-25 18:39:15.575,"Time: 71 ms, ",14.55,-99.45,-22.71
2023-02-25 18:39:15.645,"Time: 71 ms, ",15.89,-102.92,-5.98
2023-02-25 18:39:15.716,"Time: 71 ms, ",15.32,-101.11,-22.5
2023-02-25 18:39:15.787,"Time: 70 ms, ",16.16,-101.49,-9.19
2023-02-25 18:39:15.858,"Time: 71 ms, ",18.52,-97.67,-3.06
2023-02-25 18:39:15.928,"Time: 71 ms, ",11.51,-99.06,-38.5
2023-02-25 18:39:15.999,"Time: 71 ms, ",21.81,-98.1,18.92
2023-02-25 18:39:16.070,"Time: 70 ms, ",20.04,-92.3,-7.98
2023-02-25 18:39:16.141,"Time: 71 ms, ",16.75,-98.4,-15.61
2023-02-25 18:39:16.211,"Time: 71 ms, ",16.28,-103.02,11.73
2023-02-25 18:39:16.282,"Time: 70 ms, ",17.35,-102.99,-30.64
2023-02-25 18:39:16.353,"Time: 71 ms, ",18.82,-123.56,67.86
2023-02-25 18:39:16.423,"Time: 71 ms, ",20,-98.91,-1.65
2023-02-25 18:39:16.494,"Time: 71 ms, ",13.15,-100.95,-36.46
2023-02-25 18:39:16.565,"Time: 70 ms, ",20.63,-99.56,9.58
2023-02-25 18:39:16.635,"Time: 71 ms, ",14.71,-101,-26.05
2023-02-25 18:39:16.732,"Time: 71 ms, ",13.82,-99.79,-36.51
2023-02-25 18:39:16.777,"Time: 70 ms, ",23.07,-99.01,10.91
2023-02-25 18:39:16.848,"Time: 71 ms, ",16.25,-102.5,-26.21
2023-02-25 18:39:16.919,"Time: 71 ms, ",16.94,-104,-16.31
2023-02-25 18:39:16.989,"Time: 71 ms, ",15.32,-97.27,-13.27
